-16654773.7026093,-2726792.11121653,2526584.63079437,-2411109.93342,-2892013.738442,-1238754.86818594,-15406782.2491789,-12656124.601226,-2635775.2103872,1628137.31759084,-260253.741934835
-16438053.0410463,-2714320.21261701,2640109.03438148,-2403098.29157097,-2800991.21536041,-1226262.27416058,-15310056.1315975,-12396060.5462155,-2618063.15350381,1713299.054475,-250142.148597332
-16209395.6149001,-2702685.13618115,2769894.9903218,-2394523.17545874,-2714266.65199698,-1215146.32619015,-15220141.4718964,-12214315.6184656,-2598183.82352496,1808529.1963068,-239811.903990842
-15962832.9870727,-2688720.20535646,2926226.76611936,-2385979.92254312,-2633367.60522639,-1206963.21420568,-15120443.9992512,-12041879.519961,-2576266.13298003,1903564.40322128,-227996.165536716
-15756539.536399,-2671031.49698397,3088344.83942575,-2378893.21079938,-2567358.09382934,-1198413.51130086,-15026006.3351089,-11829346.6949342,-2554134.7038892,2006844.13371606,-214499.713697741
-15551862.2922853,-2653571.42029345,3259529.92874036,-2370517.81513518,-2497780.85108512,-1189897.96897233,-14943078.7238116,-11596387.3925062,-2527824.9329298,2122723.68989704,-200849.869898354
-15327299.7504079,-2638346.26673449,3504822.17840939,-2363004.10833995,-2432849.4572391,-1181774.9320774,-14855887.7413158,-11410884.9676932,-2507539.88521616,2234029.06634303,-187981.433080894
-15070716.5963596,-2626515.30026808,3693084.0529328,-2355859.50516195,-2363281.82532091,-1172461.42903097,-14769673.031515,-11208324.8308456,-2489576.21337791,2334341.12163395,-173920.313279092
-14828730.38025,-2616427.08715656,3830611.15217289,-2348488.65366524,-2292509.70586691,-1162251.50216889,-14688763.0434867,-10940449.7755016,-2474914.6983771,2436388.1707681,-160247.43980745
-14500583.5732809,-2606372.00626874,3973848.78125639,-2342149.54076538,-2227478.45000388,-1152131.50175663,-14607727.3325136,-10608411.2274903,-2462356.81353782,2522208.88057234,-147811.752335018
-14188858.9312777,-2596806.88259049,4121583.99837162,-2334327.17927991,-2164300.83216069,-1141172.70699903,-14509630.2384671,-10194233.3478868,-2450560.34495729,2618406.82509266,-134262.706520117
-13938155.486452,-2586392.53298609,4288467.99926725,-2324796.48730664,-2099496.94861034,-1130671.39681654,-14418552.3979579,-9904155.89703986,-2440011.3842157,2699394.37430585,-119168.749598191
-13686511.3105456,-2576996.63342871,4448631.88355463,-2315588.77108228,-2042050.26610368,-1116376.00508662,-14329893.4357306,-9646325.33846761,-2430685.91953404,2796094.84756522,-102870.909947202
-13450003.1984651,-2567791.84979438,4654116.79355415,-2304833.07145742,-1977347.34141628,-1103308.8092713,-14239935.8249053,-9376694.94804117,-2421627.83447144,2890643.68179266,-84315.2444489688
-13194938.8396517,-2556694.34474534,4805708.45980841,-2293646.9860194,-1915603.43847658,-1087965.90444378,-14160628.2359089,-9181224.85118045,-2413325.29515716,3000045.21444925,-63943.9886681776
-12982290.9408576,-2544925.26253027,4945212.60930744,-2280132.67289813,-1852513.96044118,-1076644.83508555,-14084131.7147401,-9023770.72667156,-2403737.29064685,3153501.61112567,-50113.6083905169
-12758817.3799749,-2535267.98134876,5094049.07581245,-2266071.51186128,-1796952.61219841,-1064967.11392985,-14012776.6793604,-8905631.99269572,-2394054.3403758,3321804.40800786,-35215.089341932
-12464260.5586853,-2525570.49537604,5244876.31873683,-2250651.10784667,-1753220.09489254,-1052161.14309992,-13936359.8531375,-8783633.23056056,-2385152.06928889,3472234.35090246,-21982.4515901974
-12209116.1628033,-2515304.68141409,5346188.9085762,-2233490.78956273,-1709872.57123467,-1041162.29685201,-13854458.7339246,-8663056.42524911,-2375437.34500183,3622710.72108332,-7032.00652637289
-11891845.2501247,-2504127.44918495,5458290.96904612,-2213532.97302115,-1668195.03657098,-1028680.90785535,-13764851.6108862,-8554272.00852978,-2365663.58688795,3769242.78425404,4888.01953192603
-11636568.1283363,-2493567.63198111,5580675.93957118,-2197327.70365866,-1630853.84741272,-1015078.72882002,-13681462.0562155,-8457592.61571069,-2355912.46492436,3894692.66229592,16237.1219498434
-11361681.2715598,-2482317.48658879,5696202.47135798,-2179168.22130835,-1586711.81586681,-1000901.00512177,-13589127.076829,-8368782.15265678,-2345414.51891437,3985010.48654971,26395.4005911364
-11152914.8653003,-2470382.47704641,5812802.31082763,-2160540.09957065,-1543381.80390169,-988507.850204144,-13491378.4662619,-8292719.61936385,-2335421.37122112,4078678.54235537,36508.34237097
-10954872.7127595,-2458025.71214084,5919718.4247517,-2139302.39111762,-1506904.05324434,-976021.811358149,-13371716.6668685,-8219541.90822305,-2324982.10604875,4170507.64196981,47151.6529842321
-10743900.2588845,-2447564.59842953,6036227.81711075,-2110469.76827934,-1471480.19241962,-962119.793137004,-13249430.756007,-8145039.16937491,-2313611.35915565,4275370.5261495,57831.6538157256
-10556539.2175432,-2438156.39069979,6179745.30971732,-2068439.57497464,-1437361.84017134,-947238.840404779,-13146076.6726054,-8076741.86331045,-2299698.42398853,4395201.21220825,66907.6101161741
-10352202.8524688,-2429360.07207479,6323818.67046016,-2035441.41652532,-1396321.67451511,-932368.297895599,-13032084.2721197,-8009572.60663387,-2285029.02796453,4526641.67162867,75278.4305777379
-10144373.4643387,-2420836.41011534,6492065.76189191,-1995530.00105341,-1360271.91986252,-915453.497650736,-12921946.1427702,-7943148.70573241,-2270667.1893265,4665601.70961209,85046.4340305931
-9915807.27682648,-2413531.38472979,6694708.29538603,-1960566.25225965,-1325843.92699516,-894921.974037783,-12812825.9419973,-7876995.72855595,-2257005.97119076,4813703.10133754,95613.9113441447
-9674085.87653498,-2406313.2726999,6882068.73863368,-1925084.80794545,-1287398.1828885,-856428.757029196,-12698871.9664589,-7803103.43645258,-2235055.86163713,4967436.95379688,103828.726608513
-9368809.31812194,-2399740.40733676,7095362.42027274,-1897658.18104895,-1253489.78420263,-821139.418531226,-12584319.4658937,-7732992.95917787,-2213117.0818998,5100555.65686163,111514.374525252
-9050913.10316251,-2391937.45623534,7320454.11252427,-1868781.25909969,-1212548.86876102,-786687.708078043,-12458517.0680846,-7661474.32948465,-2195002.29275116,5258162.85959219,119366.920376379
-8510897.37741557,-2384018.86478868,7533557.40249798,-1848874.00236969,-1171300.23190508,-762012.28886728,-12333363.5155204,-7567423.72212775,-2174118.78362721,5401820.10091319,127231.998245878
-7830115.42114548,-2375405.93122788,7767027.87351825,-1825217.08801896,-1130263.86321113,-740861.114973594,-12196369.6574254,-7483341.77085083,-2149503.60695691,5523427.9057567,134877.439601346
-7157568.4166829,-2366169.04862123,7968032.30066327,-1799460.58450701,-1085527.01092498,-717657.900314181,-12061181.5765601,-7382553.36070914,-2122149.57577892,5632059.31435786,141692.385319668
-6347823.74000725,-2356238.69866156,8201561.28972443,-1772784.19143682,-1044678.45193111,-683459.054956749,-11953610.7023697,-7282705.66526714,-2084221.32778723,5752848.13069813,149261.692896137
-4736160.73649378,-2347068.53313209,8518489.74694966,-1744247.0304085,-1000232.9607464,-646495.144678716,-11856213.747864,-7185153.46466716,-2059915.33035236,5875403.3927396,155914.392943002
-3836678.87160696,-2338747.94582816,8845785.10217349,-1702977.61335413,-957104.302815651,-610976.755528673,-11719755.7641824,-7068018.73891559,-2041616.87407283,6038967.83318147,163184.882122617
-3228187.77067146,-2331094.86307493,9146178.84918717,-1666095.1352595,-913859.687489911,-578851.129685721,-11606568.4349002,-6947999.89249195,-2022759.66209845,6213675.72622799,170934.061748233
-2639417.01640793,-2323392.27225246,9438588.61262635,-1621865.12555255,-863284.622427316,-540100.848834132,-11497382.6935275,-6817846.18892764,-1996590.59886617,6432334.63637796,178633.801039951
-1920572.85717373,-2315545.33665259,10053017.4152749,-1467701.35790639,-813594.398355726,-515966.259492384,-11383653.6715574,-6683821.48981843,-1958441.52710812,6762845.21899146,187257.396318121
-1615084.61985952,-2308478.9845739,10538008.5124215,-1386775.09188173,-762022.63412951,-493520.534427072,-11266505.6964501,-6565659.03817333,-1930409.98633194,7055115.44635924,194619.30492243
-1259161.18225924,-2299032.48498389,10875347.1065003,-1350707.93405069,-700081.828248998,-474462.138178376,-11145347.1591557,-6438005.54512652,-1896764.30969625,7255764.24446088,203792.660549989
-793092.578736739,-2289399.97681159,11189216.7610111,-1314673.81771692,-620082.320171809,-457836.84943661,-11026647.7794094,-6251642.90124237,-1860911.19528869,7439806.93825334,212907.745710787
-500516.70675188,-2279655.06321782,11748538.1441047,-1279974.8987449,-524576.276649246,-436075.938022205,-10899602.6827209,-6113221.56549652,-1799090.18916392,7596044.06152314,220472.770378947
-247089.109637599,-2270860.15028678,12087685.2471782,-1253754.81266281,-443681.619828018,-417180.293838366,-10746183.1495816,-5971548.31664035,-1654272.19280029,7842966.5396739,228762.819478819
-36980.1083766837,-2261881.83181292,12463386.0927307,-1233916.18839277,-371464.570310174,-402524.448690882,-10564091.5644236,-5815289.88212048,-1434121.20584725,8039411.25507755,235950.291719726
177925.057337253,-2250425.63303166,13326027.1334518,-1212365.89820865,-303095.953269909,-390482.555567074,-10390583.937034,-5670023.35522265,-1381745.75452455,8220725.68556307,243732.117263506
409292.108691362,-2237733.45133613,14136396.6764507,-1192352.38542195,-233008.352199618,-379334.8208022,-10250231.9807529,-5495884.7180536,-1341315.9760244,8384256.84434685,251450.730068634
630028.927139435,-2222129.45645863,14530391.8944003,-1173752.28767254,-158009.22808602,-368028.526093201,-9996042.07298115,-5308060.90079721,-1309806.30955154,8537514.5595582,257941.661337342
837615.151083914,-2200053.39944077,15080375.6421976,-1158390.31258267,-79417.53424272,-356097.320462912,-9767192.63652335,-5101802.94596023,-1276989.34679943,8645318.25733918,265264.195740623
1018046.58627178,-2176327.10234492,15515461.4321102,-1139468.32448662,-6042.37757791188,-346396.914004789,-9542416.76356638,-4944965.07169378,-1244954.8347812,8725195.31837615,273367.489821702
1260229.91403066,-2130761.28511222,15870104.2529602,-1116257.60727353,71913.0634733752,-338654.562207971,-9309920.00909,-4797349.73243031,-1214431.65806025,8808048.11118131,280971.703608402
1519031.40216615,-2066124.81926395,16090008.8053859,-1093129.27551963,135624.188972836,-330561.969555215,-8955618.55655853,-4651222.74787317,-1193084.1015077,8892363.60273014,288483.897273891
1766397.23225965,-2015723.08698101,16304876.29006,-1066868.38922707,207166.812222926,-321346.94635827,-8250083.49286428,-4508773.22369779,-1175526.77266167,8975441.15428416,297441.933648359
1990241.32036071,-1936353.85808737,16458431.2372917,-1046409.49562139,292489.44570409,-311657.884428917,-7815773.53631423,-4340445.64143953,-1156834.87720441,9058074.75021651,305878.14584352
2270644.98560528,-1876868.14369482,16617318.1923393,-1011156.9036248,399595.563342332,-301566.129296093,-7386793.64347543,-4134019.63390418,-1136315.84976766,9148313.45566736,315011.915502701
2514770.0832809,-1838077.47642727,16825217.5731462,-952195.946434305,520926.406289365,-291638.221352735,-6967843.93767681,-3928853.64930106,-1115897.14694628,9226398.9272828,325902.481797464
2734614.59928714,-1809782.62268549,17080761.1003897,-893756.904359349,702668.612248889,-279315.137220483,-6588423.37974147,-3587090.62256519,-1098891.44216176,9326980.89571853,340048.890546223
2953755.98375693,-1787426.9512552,17409366.2931817,-710837.517764986,1009733.75488294,-265355.065442916,-6257609.73909526,-2472213.6785165,-1074477.32572622,9447923.59984742,353967.400485117
3180661.76885511,-1771667.14067048,17778958.5511226,-608308.305254564,1273550.05498568,-252463.690931201,-5880329.72674235,-1663747.50366154,-1042420.99305945,9579237.65091765,368542.633326052
3465834.29970797,-1753998.64760906,18179978.7041434,-559897.263436805,1471326.0043054,-237753.223556339,-5653607.91077891,-1076603.66929588,-994205.728351179,9705757.90084335,384770.154998331
3736914.39009026,-1734275.60321976,19059933.6748506,-509551.604911204,1737306.46617099,-222342.183471743,-5460624.25901637,198691.017524144,-935785.770839397,9847332.83535482,403347.777224047
3950935.55041523,-1701701.71945269,23906233.5497843,-457089.038102614,2137020.17612401,-202871.238572936,-5153705.96492366,1328875.24302808,-874309.270242592,10090882.4196222,422848.457028362
4191473.66589077,-1648209.47683215,26045156.3169172,-396456.121990761,2492492.40518087,-177740.203748075,-4779959.56456888,1906360.95266704,-831739.21596912,10414047.0220231,455970.439647169
4462900.20357968,-1470923.09342407,27383422.8181758,-309668.319837109,2742326.61796235,-157466.436177234,-4145973.307483,2301312.25587758,-770781.747362013,10758964.8139044,494977.158695399
4878636.49044768,-1008965.00236769,27940410.019295,-267919.417716319,3135885.15265726,-138564.320344674,-3572872.17752177,2940547.47193808,-710663.406094797,10986102.6766447,545747.101277939
5553851.64357467,-903757.392702602,29252221.4848914,-238478.719189194,3546134.06443876,-116941.184325597,-1764071.28720148,3205128.11679682,-609173.339071453,11319470.4361027,610265.767148016
